"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","333","image-keyboard-response","268","2.0.0","1381976","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/31-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","269","2.0.0","1382890","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","270","2.0.0","1383903","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","393","image-keyboard-response","271","2.0.0","1384297","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/22-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","272","2.0.0","1385204","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","273","2.0.0","1386218","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","468","image-keyboard-response","274","2.0.0","1386686","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/5-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","275","2.0.0","1387594","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","276","2.0.0","1388608","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","657","image-keyboard-response","277","2.0.0","1389265","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/34-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","278","2.0.0","1390166","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","279","2.0.0","1391180","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","479","image-keyboard-response","280","2.0.0","1391659","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/13-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","281","2.0.0","1392571","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","282","2.0.0","1393585","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","319","image-keyboard-response","283","2.0.0","1393904","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/27-Congruent.jpg","m","","","","","left","z","false"
"","null","html-keyboard-response","284","2.0.0","1398915","pwka4tvygb7","bigger","gazelle","disability","no","<p>Incorrect.</p><p>Remember to select the <b>bigger</b> image.</p><p>Continuing in 5 seconds...</p>","null","","","","","","",""
"","null","html-keyboard-response","285","2.0.0","1399931","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
