"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","390","image-keyboard-response","82","2.0.0","115739","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/14-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","83","2.0.0","116642","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","84","2.0.0","117644","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","409","image-keyboard-response","85","2.0.0","118055","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/24-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","86","2.0.0","118958","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","87","2.0.0","119960","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","891","image-keyboard-response","88","2.0.0","120852","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/36-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","89","2.0.0","121753","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","90","2.0.0","122755","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","432","image-keyboard-response","91","2.0.0","123187","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/13-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","92","2.0.0","124090","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","93","2.0.0","125091","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","458","image-keyboard-response","94","2.0.0","125550","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/34-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","95","2.0.0","126452","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","96","2.0.0","127454","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","556","image-keyboard-response","97","2.0.0","128011","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/18-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","98","2.0.0","128912","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","99","2.0.0","129914","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","504","image-keyboard-response","100","2.0.0","130419","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/22-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","101","2.0.0","131322","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","102","2.0.0","132325","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","568","image-keyboard-response","103","2.0.0","132894","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/4-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","104","2.0.0","133795","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","105","2.0.0","134797","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","357","image-keyboard-response","106","2.0.0","135155","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/5-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","107","2.0.0","136058","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","108","2.0.0","137061","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","359","image-keyboard-response","109","2.0.0","137421","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/1-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","110","2.0.0","138324","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","111","2.0.0","139326","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","347","image-keyboard-response","112","2.0.0","139675","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/26-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","113","2.0.0","140577","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","114","2.0.0","141579","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","345","image-keyboard-response","115","2.0.0","141925","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/23-Congruent.jpg","z","","","","","right","m","false"
"","null","html-keyboard-response","116","2.0.0","146928","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Incorrect.</p><p>Remember to select the <b>smaller</b> image.</p><p>Continuing in 5 seconds...</p>","null","","","","","","",""
"","null","html-keyboard-response","117","2.0.0","147930","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","512","image-keyboard-response","118","2.0.0","148444","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/17-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","119","2.0.0","149345","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","120","2.0.0","150348","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","462","image-keyboard-response","121","2.0.0","150811","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/32-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","122","2.0.0","151712","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","123","2.0.0","152714","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","497","image-keyboard-response","124","2.0.0","153212","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/29-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","125","2.0.0","154115","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","126","2.0.0","155118","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","428","image-keyboard-response","127","2.0.0","155547","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/4-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","128","2.0.0","156449","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","129","2.0.0","157452","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","524","image-keyboard-response","130","2.0.0","157978","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/16-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","131","2.0.0","158880","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","132","2.0.0","159883","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","529","image-keyboard-response","133","2.0.0","160413","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/24-Congruent.jpg","m","","","","","right","m","true"
