"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","288","2.0.0","367955","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","476","image-keyboard-response","289","2.0.0","368433","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/30-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","290","2.0.0","369335","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","291","2.0.0","370337","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","695","image-keyboard-response","292","2.0.0","371033","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/20-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","293","2.0.0","371935","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","294","2.0.0","372937","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","765","image-keyboard-response","295","2.0.0","373703","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/26-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","296","2.0.0","374605","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","297","2.0.0","375607","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","549","image-keyboard-response","298","2.0.0","376157","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/26-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","299","2.0.0","377059","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","300","2.0.0","378061","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1482","image-keyboard-response","301","2.0.0","379544","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/17-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","302","2.0.0","380446","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","303","2.0.0","381449","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
