"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","137","2.0.0","139152","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","138","2.0.0","140160","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","443","image-keyboard-response","139","2.0.0","140608","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/8-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","140","2.0.0","141521","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","141","2.0.0","142530","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","462","image-keyboard-response","142","2.0.0","142998","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/21-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","143","2.0.0","143902","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","144","2.0.0","144903","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","424","image-keyboard-response","145","2.0.0","145334","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/22-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","146","2.0.0","146249","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","147","2.0.0","147254","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","525","image-keyboard-response","148","2.0.0","147787","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/20-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","149","2.0.0","148754","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","150","2.0.0","149760","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","551","image-keyboard-response","151","2.0.0","150317","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/13-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","152","2.0.0","151232","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","153","2.0.0","152234","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","480","image-keyboard-response","154","2.0.0","152715","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/33-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","155","2.0.0","153624","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","156","2.0.0","154631","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","483","image-keyboard-response","157","2.0.0","155115","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/6-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","158","2.0.0","156021","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","159","2.0.0","157030","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","744","image-keyboard-response","160","2.0.0","157780","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/4-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","161","2.0.0","158687","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","162","2.0.0","159694","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","505","image-keyboard-response","163","2.0.0","160200","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/21-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","164","2.0.0","161116","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","165","2.0.0","162120","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","431","image-keyboard-response","166","2.0.0","162558","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/5-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","167","2.0.0","163467","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","168","2.0.0","164473","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","374","image-keyboard-response","169","2.0.0","164848","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/9-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","170","2.0.0","165863","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","171","2.0.0","166871","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","691","image-keyboard-response","172","2.0.0","167568","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/7-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","173","2.0.0","168520","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","174","2.0.0","169525","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","532","image-keyboard-response","175","2.0.0","170061","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/20-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","176","2.0.0","170971","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","177","2.0.0","172069","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","477","image-keyboard-response","178","2.0.0","172546","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/3-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","179","2.0.0","173453","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","180","2.0.0","174459","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","586","image-keyboard-response","181","2.0.0","175045","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/22-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","182","2.0.0","175957","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","183","2.0.0","176961","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","609","image-keyboard-response","184","2.0.0","177576","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/12-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","185","2.0.0","178481","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","186","2.0.0","179485","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","685","image-keyboard-response","187","2.0.0","180175","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/15-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","188","2.0.0","181079","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","189","2.0.0","182087","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","441","image-keyboard-response","190","2.0.0","182535","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/6-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","191","2.0.0","183442","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","192","2.0.0","184449","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","613","image-keyboard-response","193","2.0.0","185066","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/22-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","194","2.0.0","185978","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","195","2.0.0","187107","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","508","image-keyboard-response","196","2.0.0","187617","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/34-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","197","2.0.0","188523","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","198","2.0.0","189537","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","408","image-keyboard-response","199","2.0.0","189951","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/32-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","200","2.0.0","190864","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","201","2.0.0","191867","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","439","image-keyboard-response","202","2.0.0","192314","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/24-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","203","2.0.0","193224","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
