"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","242","2.0.0","334232","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Incorrect.</p><p>Remember to select the <b>bigger</b> image.</p><p>Continuing in 5 seconds...</p>","null","","","","","","",""
"","null","html-keyboard-response","243","2.0.0","335244","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","438","image-keyboard-response","244","2.0.0","335682","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/32-Inongruent.jpg","m","","","","","right","m","true"
"","216","html-keyboard-response","245","2.0.0","335898","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","246","2.0.0","336908","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","394","image-keyboard-response","247","2.0.0","337303","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/5-Congruent.jpg","z","","","","","left","z","true"
"","189","html-keyboard-response","248","2.0.0","337492","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","249","2.0.0","338501","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1784","image-keyboard-response","250","2.0.0","340286","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/20-Congruent.jpg","z","","","","","left","z","true"
"","189","html-keyboard-response","251","2.0.0","340475","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","252","2.0.0","341481","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","506","image-keyboard-response","253","2.0.0","341988","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/27-Inongruent.jpg","m","","","","","right","m","true"
"","256","html-keyboard-response","254","2.0.0","342244","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","255","2.0.0","343247","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","476","image-keyboard-response","256","2.0.0","343723","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/4-Inongruent.jpg","m","","","","","right","m","true"
"","216","html-keyboard-response","257","2.0.0","343939","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","258","2.0.0","344947","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","443","image-keyboard-response","259","2.0.0","345391","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/5-Congruent.jpg","z","","","","","left","z","true"
"","216","html-keyboard-response","260","2.0.0","345607","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","261","2.0.0","346621","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","525","image-keyboard-response","262","2.0.0","347146","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/25-Inongruent.jpg","m","","","","","right","m","true"
"","223","html-keyboard-response","263","2.0.0","347369","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","264","2.0.0","348370","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","497","image-keyboard-response","265","2.0.0","348868","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/9-Inongruent.jpg","m","","","","","right","m","true"
"","141","html-keyboard-response","266","2.0.0","349009","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","267","2.0.0","350018","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","463","image-keyboard-response","268","2.0.0","350481","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/3-Congruent.jpg","z","","","","","left","z","true"
"","189","html-keyboard-response","269","2.0.0","350670","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","270","2.0.0","351686","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","644","image-keyboard-response","271","2.0.0","352331","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/35-Congruent.jpg","z","","","","","left","z","true"
"","196","html-keyboard-response","272","2.0.0","352527","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","273","2.0.0","353531","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","387","image-keyboard-response","274","2.0.0","353918","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/10-Inongruent.jpg","m","","","","","right","m","true"
"","202","html-keyboard-response","275","2.0.0","354120","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","276","2.0.0","355136","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","509","image-keyboard-response","277","2.0.0","355646","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/14-Inongruent.jpg","m","","","","","right","m","true"
"","210","html-keyboard-response","278","2.0.0","355856","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","279","2.0.0","356867","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","501","image-keyboard-response","280","2.0.0","357369","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/19-Inongruent.jpg","m","","","","","right","m","true"
"","181","html-keyboard-response","281","2.0.0","357550","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","282","2.0.0","358552","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","409","image-keyboard-response","283","2.0.0","358962","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/6-Inongruent.jpg","m","","","","","right","m","true"
"","208","html-keyboard-response","284","2.0.0","359170","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","285","2.0.0","360185","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","362","image-keyboard-response","286","2.0.0","360547","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/34-Congruent.jpg","z","","","","","left","z","true"
"","182","html-keyboard-response","287","2.0.0","360729","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","288","2.0.0","361731","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","409","image-keyboard-response","289","2.0.0","362142","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/34-Inongruent.jpg","m","","","","","right","m","true"
"","216","html-keyboard-response","290","2.0.0","362357","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","291","2.0.0","363366","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","463","image-keyboard-response","292","2.0.0","363829","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/13-Congruent.jpg","z","","","","","left","z","true"
"","210","html-keyboard-response","293","2.0.0","364039","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
