"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","628","image-keyboard-response","220","2.0.0","255893","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","stimuli/28-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","221","2.0.0","256795","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","222","2.0.0","257798","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","639","image-keyboard-response","223","2.0.0","258438","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","stimuli/35-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","224","2.0.0","259339","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","225","2.0.0","260342","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","685","image-keyboard-response","226","2.0.0","261029","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","stimuli/25-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","227","2.0.0","261931","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","228","2.0.0","262935","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","659","image-keyboard-response","229","2.0.0","263596","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","stimuli/2-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","230","2.0.0","264500","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<p>Correct!</p>","null","","","","","","",""
